id,launch date,state_control,suit and belt,year,net profit,asset_beginning,asset_end,equity,liability,EBIT,current_asset,current_liability,RD,turnover,circulation
2128,39190,1,0,2012,1574683446,8059152852,8987653017,5684671245,3302981773,1940795730,2656874610,2195847527,46941719.53,219949197,63473000
2128,39190,1,0,2013,913937910.3,8987653017,9875732492,6335913573,3539818919,1199516880,3074508296,3350367530,46641746.9,338012268,82514900
2128,39190,1,0,2014,622163298.8,9875732492,13935771128,8431550714,5504220413,994093054.8,3508422339,3876088673,46011539.78,591274611,97077175
2128,39190,1,0,2015,532673842.5,13935771128,14079989995,8877900736,5202089259,833661188.2,4116982813,4438714999,128231295.8,1569720342,165026375
2128,39190,1,0,2016,826866858,14079989995,13951092713,9556087072,4395005641,1087814957,4376822338,3909071041,138421274.4,867766278,282588068
2128,39190,1,0,2017,1762680817,13951092713,14717468527,10859098161,3858370366,2159550312,5666957933,3522423143,153780299.6,670696156,342539636
2128,39190,1,0,2018,2037677709,14717468527,17715717664,12361361626,5354356038,2460269905,6607112945,3596282758,160455692.5,1046027833,400789261
2129,39192,0,0,2012,-97760859.04,6516316867,9664913310,3633840698,6031072612,23009068.3,4560862835,5180192028,47147071.27,241229911,54400000
2129,39192,0,0,2013,77065363.77,9664913310,10657123001,3627610962,7029512039,237383298,4458698572,5975837977,45223263.97,681195138,70720000
2129,39192,0,0,2014,131519380.4,10657123001,14162735420,6702198966,7460536455,416357409.2,6307283574,4263240393,79929233.72,1431208058,281252489
2129,39192,0,0,2015,212493597.9,14162735420,21083086503,10311074329,10772012174,504821183.1,9718626543,6816698914,77412357.68,753254387,281252490
2129,39192,0,0,2016,403888182.5,21083086503,22994523363,10655110640,12339412723,622923223.6,8263071251,8929342239,64909057.65,1904803916,281227215
2129,39192,0,0,2017,590724082.1,22994523363,31006595549,12998809099,18007786450,1039335062,11289553927,10228409075,53216349.61,893738769,281238800
2129,39192,0,0,2018,789022717.8,31006595549,42697311471,15723967698,26973343773,1504868110,13893058188,17214493523,46743185.94,889657288,281293440
2130,39192,0,1,2012,91278413.72,1231606460,1823067627,996528724.5,826538902.9,110437664.1,947238658.1,565222143.4,104479858.3,669716196,43000000
2130,39192,0,1,2013,82851863.37,1823067627,1878096137,1049322153,828773984.1,132949306,854780349.9,792523443.7,115601012.6,363179526,43000000
2130,39192,0,1,2014,136133144.7,1878096137,2658585777,1198755285,1459830491,206291957.1,978752482.1,1391774654,165093324.4,727364363,89030000
2130,39192,0,1,2015,567007855,2658585777,3672878948,1706149156,1966729792,744007208.1,1195477972,1281564347,196128967.5,2591775194,265047500
2130,39192,0,1,2016,106046885.2,3672878948,5360391738,2648455971,2711935767,208646438.3,1851166498,1392474040,189915621.8,1526556651,274304000
2130,39192,0,1,2017,167180997.4,5360391738,6230261912,2785837542,3444424370,299107022.3,2017536955,2321336426,194133892.5,2457224594,548107700
2130,39192,0,1,2018,34024331.45,6230261912,6427360892,2802967628,3624393264,169819779.8,2730127556,3145252875,231799759.2,1267482572,563428000
2131,39199,0,0,2012,37912664.46,1818498738,2214729977,1110105828,1104624149,77241026.19,1155255934,1001696993,99627270.45,560755232,146265000
2131,39199,0,0,2013,52602070.53,2214729977,2843415029,1556097301,1287317728,107540297.4,1685514380,962215465.4,128001956.6,2635997370,263796750
2131,39199,0,0,2014,213125866.2,2843415029,4201407970,2084088000,2117319971,277070306.6,2321900579,1815356986,151908104.4,1962690079,531848250
2131,39199,0,0,2015,239974766.6,4201407970,8400027575,5789675224,2610352351,317570662.6,3535249874,2028796530,157433069.3,5482668466,1064675401
2131,39199,0,0,2016,580386152.4,8400027575,11252689878,7457456636,3795233242,710890196,4580137273,3290674894,256794739.7,1728307939,1071540675
2131,39199,0,0,2017,435998361.4,11252689878,13344231424,7661829438,5682401986,596198640,6378198172,5161882258,367282051.9,4758250533,1078742176
2131,39199,0,0,2018,-1851948230,13344231424,14174557850,6975959652,7198598198,-1656112764,8757598535,5649328827,438211243.4,2338328520,1078561025
2132,39199,0,0,2012,37440626.1,3116973146,3299325859,1207582521,2091743337,146228910.6,1839969068,1781996845,63608358.22,467135980,74620144
2132,39199,0,0,2013,33752651.38,3299325859,3321138300,1182581683,2138556617,131123186.6,1726922788,1957040462,65317855,452793563,74620144
2132,39199,0,0,2014,46999559.76,3321138300,3418554056,1229581243,2188972813,156320842.4,1820714801,1837546370,63878399.26,1368240866,528000000
2132,39199,0,0,2015,41116369.71,3418554056,2813835879,1862578764,951257115.2,109302562,1282173111,632779073.9,62830231.24,3422882492,528000000
2132,39199,0,0,2016,108150859.9,2813835879,4279205226,2863202029,1416003198,182043200.5,2502685716,1129048286,59911160.54,2544332980,528000000
2132,39199,0,0,2017,74794307.32,4279205226,6441380088,3099097588,3342282500,149337879.7,3456383510,2916894012,54005828.4,1296753442,528000000
2132,39199,0,0,2018,-215640995.8,6441380088,5488550361,2815874892,2672675470,-152086648.3,3063348681,2557590331,55519158.56,876160070,528000000
2133,39199,0,0,2012,271138186.2,6707011827,7106550504,2308356408,4798194096,369591960.5,6604747097,3350644545,123381964.6,127650842,33800000
2133,39199,0,0,2013,242950261.3,7106550504,8014440269,2467234496,5547205773,363130783.6,7536669864,3434979845,121097364,1072541091,67600000
2133,39199,0,0,2014,150099460.2,8014440269,8561668868,3340618086,5221050782,231952752.2,8094066579,3064938241,117860850,830833626,263600000
2133,39199,0,0,2015,-58021980.98,8561668868,8735020499,3195055663,5539964836,-18910269.75,8141860134,4661968707,113926346.4,1812222951,588720000
2133,39199,0,0,2016,408352898.6,8735020499,8183223022,3181027000,5002196022,592858467.3,7549387542,4107301975,124755541.4,2418393167,588720000
2133,39199,0,0,2017,289262037.1,8183223022,8197858644,3328522596,4869336048,433275273.8,7516995971,3670194960,67832907.81,581984295,588720000
2133,39199,0,0,2018,616497000.9,8197858644,11557085644,3544179109,8012906535,888115176.8,10629760793,6363537668,41523639.24,3716334542,588720000
2134,39218,1,0,2012,-89036502.47,866609398.8,810317793.8,609671654.1,200646139.7,-85136081.8,323358703.7,183265804.6,19081093.29,513522381,67800000
2134,39218,1,0,2013,-48440420.03,810317793.8,804672789,560972768.3,243700020.7,-44505855.26,339152228.5,224273566,23595249,702288626,83210000
2134,39218,1,0,2014,9626245.34,804672789,815826926.4,570599013.6,245227912.7,11995513.02,390252313.4,226288608.6,23844485.73,387818015,108610000
2134,39218,1,0,2015,-48299990.2,815826926.4,718130626.9,522299023.4,195831603.5,-48258622.54,336536475.9,176251774.5,211688735.4,856673720,218082480
2134,39218,1,0,2016,-98866775.87,718130626.9,618879735.5,423433376.5,195446358.9,-99588229.47,263566157.2,178404557,210515964,1596396241,381002715
2134,39218,1,0,2017,14190692.61,618879735.5,634252726.5,437624069.1,196628657.4,15451267.22,307157023.7,181917535.6,229374599.2,473710164,413102715
2134,39218,1,0,2018,-59259233.85,634252726.5,585441091.5,378364835.3,207076256.2,-58475691.85,297713700.8,193711221.9,259589883.1,743336890,372757366
2135,39232,0,1,2012,86112854.79,5227758669,5758756327,1785457280,3973299047,178570476.7,4592262594,3942547727,39945637.7,473486286,110975230
2135,39232,0,1,2013,62580755.72,5758756327,6601378576,1836809036,4764569540,162900561,4944817454,4743901700,45122294.42,638242949,110487581
2135,39232,0,1,2014,66723596.73,6601378576,7581525144,1896046633,5685478511,159179644.7,5508441291,5235694173,44221958.92,712542997,204658658
2135,39232,0,1,2015,37491866.18,7581525144,9023782715,2412391644,6611391071,151791792,6752567169,6026413067,91817868.92,2286537854,206016291
2135,39232,0,1,2016,53925574.14,9023782715,8598958868,2461190025,6137768843,170334316,6392714065,5699945338,85609351.21,1411318141,212506769
2135,39232,0,1,2017,105041549.6,8598958868,10084674947,3917461994,6167212953,210255194.4,7919632754,6036972290,90723726.09,549192588,225068910
2135,39232,0,1,2018,181225120,10084674947,10326604737,4046279672,6280325064,265496796,7877193573,6251109666,90357876.62,581480187,227759429
2136,39232,1,0,2012,21914727.34,850190103.2,927250588.6,637207962.2,290042626.5,28775816.62,334101544.2,260042626.5,236186720.4,694480082,151470200
2136,39232,1,0,2013,-45879802.98,927250588.6,1070665511,594928159.2,475737352.1,-41402053.38,353064453.7,427737352.1,254176694.5,1484818353,233001300
2136,39232,1,0,2014,3191223.4,1070665511,1045716235,598119382.6,447596852.6,20937183.08,336598948.1,439225709.1,325235264.7,1402922366,419736000
2136,39232,1,0,2015,-133302656.2,1045716235,950873800.8,464816726.4,486057074.4,-115991436.2,257244061.5,477806804.8,319958132.2,2638082286,419856000
2136,39232,1,0,2016,44998527.77,950873800.8,968749679.3,518815254.2,449934425.2,60936284.55,307206419.8,442817589.6,366244055.2,1595749438,419974950
2136,39232,1,0,2017,169511888.9,968749679.3,990219905.7,688327143.1,301892762.7,183948369.8,370502190.5,288742511.2,549220133.4,1471736831,629962425
2136,39232,1,0,2018,42796798.39,990219905.7,914094522.4,709621941.5,204472580.9,48634485.71,337474343.4,193058163.5,558349837.6,1684351820,757204141
2137,39246,0,0,2012,30752598.12,1164482359,883988089.1,550888385.5,333099703.6,32877312.46,487101869.1,333099703.6,339313917.4,912317489,139004784
2137,39246,0,0,2013,-190763690.3,883988089.1,869753577.2,494389930.5,375363646.6,-184264006.5,548688933.9,365105396.7,342570366.4,1164428569,139237331
2137,39246,0,0,2014,12755146.41,869753577.2,663914567.5,509358722.3,154555845.2,7157327.34,356862117.8,151375625.7,395999039.8,2225566472,498768860
2137,39246,0,0,2015,19153370.6,663914567.5,1333032517,911406558.8,421625958.6,18372079.49,428238665.7,418280018.8,378240244.9,8218302854,493619035
2137,39246,0,0,2016,152740820,1333032517,1903730203,1634608791,269121411.6,169225923.6,960346676.7,266482417.9,446866049.8,4287931316,522560735
2137,39246,0,0,2017,78293506.47,1903730203,2077610091,1729647427,347962664.8,92403358,1097641023,344810801.6,710665035.5,3259061673,568221279
2137,39246,0,0,2018,-367387360.3,2077610091,1666917915,1374489924,292427991.6,-356965383.6,1036497557,291456529.1,568708059.7,1431040488,602180848
2138,39246,0,0,2012,122397616.7,1315474316,1619560216,1190756706,428803510,147860656.6,627778963.7,351062413.1,169431364.2,276629928,183040000
2138,39246,0,0,2013,149999645.6,1619560216,2160429927,1382104333,778325593.8,175368928.6,715685992.6,577004380.2,208436962,1151260891,183038000
2138,39246,0,0,2014,210897180.9,2160429927,2749611998,2115734832,633877166.4,248820788.2,905317030.9,511019047.9,211314307.9,2194631513,683520000
2138,39246,0,0,2015,261535696.8,2749611998,3239623878,2408626199,830997679.4,301153907,1036128292,669295411.9,226729879.5,6291482957,686007000
2138,39246,0,0,2016,358051432.8,3239623878,4041324055,2665402467,1375921588,416637440.3,1437932344,1230560189,238122010.2,3093927698,684391275
2138,39246,0,0,2017,344043803.8,4041324055,4768323639,4050707647,717615991.6,403662283.3,1748353121,650549883.1,234800333.6,1400764562,684766025
2138,39246,0,0,2018,482969957,4768323639,5237358697,4357655761,879702936.2,551939379.3,1970534184,737773017.2,237849679.7,708660238,684756138
2139,39262,0,0,2012,33455752.32,864440605.9,880374913.4,503401886,376973027.4,48366041.58,599822288.5,372673027.4,39318864.08,304270491,53400000
2139,39262,0,0,2013,39148857.64,880374913.4,891863016.8,514668286.9,377194729.9,48713300.01,598260577.9,371494729.9,52970479.34,581678297,53400000
2139,39262,0,0,2014,63417500.84,891863016.8,983586095.9,558609468.5,424976627.5,75355126.34,658340892.2,419826627.5,64356827.63,639297130,108038500
2139,39262,0,0,2015,79298781.96,983586095.9,1628711064,972229800.1,656481263.9,89665373.53,1079697341,648411263.9,114785821.8,1391341443,108244750
2139,39262,0,0,2016,153479580.5,1628711064,2715270038,1840844191,874425847,156808818,1649013532,862670024.2,135823257.8,1993682304,320060784
2139,39262,0,0,2017,224723915.4,2715270038,3209032517,2074449928,1134582589,251344861.7,1890891184,1119134233,189170144.3,2669065350,307458472
2139,39262,0,0,2018,236755124,3209032517,3949037186,2266362901,1682674285,283927420.6,2352276368,1671910896,195384041.4,2804116250,513532693
2140,39275,1,1,2012,337970307,3827868789,4485568819,1398223401,3087345418,387328967.6,3938748528,3087345418,432257659.1,398124042,247117099
2140,39275,1,1,2013,238656618.8,4485568819,4610934092,1611988293,2998945799,271224077.3,4027194268,2998945799,420337829.1,1287571123,251263714
2140,39275,1,1,2014,264149107.9,4610934092,7173126262,1850787786,5322338476,277411771.9,6608010026,5322338476,408428779,1323750992,386296876
2140,39275,1,1,2015,180538714.6,7173126262,5743361318,1990791393,3752569925,191126958.7,5185722324,3750569925,396527429,2726947275,392645821
2140,39275,1,1,2016,83327866.56,5743361318,5846099171,2053429017,3792670154,79511385.12,5286767634,3791878749,387578840.1,1494755426,396350821
2140,39275,1,1,2017,-61607294.7,5846099171,6161416826,1980200503,4181216323,-94329442.14,4971286755,3649746323,374841696.8,1873538619,397262146
2140,39275,1,1,2018,149163284.9,6161416826,5931615987,2132449263,3799166723,164381320.3,4364615739,3076512172,361931548.7,425916960,397149645
2141,39283,0,0,2012,4992346.87,740034279.8,665175365.8,334992609.9,330182755.9,26005113.59,407035381.3,327872755.9,123663888.4,150996924,84500000
2141,39283,0,0,2013,9386741.28,665175365.8,677488566.5,342049310.2,335439256.3,29286834.39,436101672.9,332759256.3,182750298.2,417738150,84500000
2141,39283,0,0,2014,3519671.43,677488566.5,611001163.2,326960587.2,284040576,19888064.79,377322534.7,279819242.7,194366387.1,650104101,338000000
2141,39283,0,0,2015,6567901.49,611001163.2,565786207.1,333573730.9,232212476.3,17839803.35,349993310.5,229291142.9,191176373.3,1306991800,507000000
2141,39283,0,0,2016,4640021.29,565786207.1,1464527875,1325572218,138955656.9,7205621.75,1241968273,134990228.7,272112760.6,1054527489,507000000
2141,39283,0,0,2017,4864844.06,1464527875,1611161174,1397863915,213297259.3,4242600.96,649739441.8,205660806.6,278967409.8,641128048,507000000
2141,39283,0,0,2018,5510818.81,1611161174,1841048133,1371403239,469644894.6,22490470.63,532945180.4,429754133,281052908.6,1051994541,507000000
2142,39282,0,0,2012,4068137000,2.60E+11,3.74E+11,22116960000,3.51E+11,,,,83485702.82,131542613,83827758
2142,39282,0,0,2013,4847265000,3.74E+11,4.68E+11,25521888000,4.42E+11,,,,88974860.1,626193168,83827758
2142,39282,0,0,2014,5634130000,4.68E+11,5.54E+11,34164212000,5.20E+11,,,,131534112.9,884499124,134541543
2142,39282,0,0,2015,6566991000,5.54E+11,7.16E+11,45097319000,6.71E+11,,,,164949393.8,3860356418,292917938
2142,39282,0,0,2016,7822742000,7.16E+11,8.85E+11,50386113000,8.35E+11,,,,187449878.5,2087832075,308407643
2142,39282,0,0,2017,9355717000,8.85E+11,1.03E+12,57205972000,9.75E+11,,,,193737245.3,661371527,305873157
2142,39282,0,0,2018,11220636000,1.03E+12,1.12E+12,81229868000,1.04E+12,,,,259225344.8,610544051,313703144
2144,39297,0,0,2012,115092511.5,1457874719,1534637053,1256364593,278272459.9,137585330.8,363812612.6,177841075.4,38788934.2,176343820,34000000
2144,39297,0,0,2013,81213304.26,1534637053,2179426185,1860682909,318743275.9,88557293,755107806.1,164509787.5,38109686.63,345418848,34000000
2144,39297,0,0,2014,117424943.9,2179426185,2191337197,1719984709,471352487.8,126769100.5,649117242.4,353809610.8,123443289.8,491115037,58900000
2144,39297,0,0,2015,124761171,2191337197,2071252489,1705238468,366014021.2,146787213.4,526201550.8,267488883.2,321067661.6,1712728782,159030000
2144,39297,0,0,2016,100444547.8,2071252489,2054708563,1698229624,356478939.5,111299211.7,494562139.7,280362533.1,361534778.7,1139418613,622684869
2144,39297,0,0,2017,94818612.68,2054708563,2025464028,1688062534,337401494,108093534.4,562460235.5,276142373.4,483992671.3,2232258283,1161874699
2144,39297,0,0,2018,93259655.79,2025464028,1943390590,1667755910,275634679.4,101545501.8,607561424.7,229605263.9,554137565.4,2561507034,1220047517
2145,39297,0,0,2012,4905282.45,578072715.6,520709490.7,175615508.7,345093982,15730667.4,178009427,333063626.3,142651684.3,2251056682,261023040
2145,39297,0,0,2013,17408324.92,520709490.7,3005249566,1189535019,1815714548,95362636.84,1013564380,1674786497,175906721.5,6837380427,269362140
2145,39297,0,0,2014,34554100.78,3005249566,3885092860,1583636019,2301456841,139336242.9,1441705095,2189475265,175484681.7,5632466660,453911900
2145,39297,0,0,2015,-126366504.4,3885092860,4790826117,2357475337,2433350780,-25313875.42,1713773700,2002546532,171324749.4,7178302579,463922525
2145,39297,0,0,2016,84090715.43,4790826117,5225945943,2563814436,2662131507,176898210.9,1924139887,2135438941,173322162.7,4943995233,695987616
2145,39297,0,0,2017,388549022.1,5225945943,5699088869,2996828195,2702260674,494183161.6,2219407532,2264818012,223467763.5,3417332194,700511429
2145,39297,0,0,2018,403043511.6,5699088869,5470200831,3212001356,2258199475,509905802,1714415993,1863787162,228628703.1,1796525537,715587023
2146,39302,0,1,2012,2165784831,28171191463,40482887006,9488484789,30994402217,2841198969,38895426590,24024012879,16858749.04,163040232,31750000
2146,39302,0,1,2013,3119962308,40482887006,59405450908,12483970075,46921480833,4140296229,57368015983,37600035361,17083473.61,311528003,31750000
2146,39302,0,1,2014,3455481135,59405450908,75792173017,15475613837,60316559180,4603930645,72506730258,49583334238,20056189.16,864071098,108870000
2146,39302,0,1,2015,2572165512,75792173017,1.03E+11,22015527919,80855803496,3394954124,98556781997,59403398604,19963304.62,2001599961,219240202
2146,39302,0,1,2016,4372155574,1.03E+11,1.46E+11,25208499309,1.21E+11,5720748672,1.39E+11,85277105794,25003993,1641371476,207151902
2146,39302,0,1,2017,6079339455,1.46E+11,1.92E+11,29379977587,1.62E+11,8247217147,1.80E+11,1.23E+11,27954115.46,1561679000,220723052
2146,39302,0,1,2018,8276938999,1.92E+11,2.28E+11,36360522698,1.91E+11,11679773015,2.12E+11,1.54E+11,33265116.85,545421976,234294201
2147,39302,0,0,2012,2348766.81,1191927465,1211343463,933532168.8,277811293.8,8178318.65,454974596.9,267397960.4,40641153.86,1392821782,117634501
2147,39302,0,0,2013,-38777424.52,1211343463,1468126371,879268099.2,588858271.4,-19420800.91,558854951.1,579584938.1,47829391.1,2338425188,176451753
